Ticker,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Net Income Com,EPS,EPS Diluted,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Total liabilities,Total shareholders equity,Net Debt,Depreciation & Amortization,Operating Cash Flow,Capital Expenditure,Free Cash Flow,priceEarningsToGrowthRatio,dividendYield,enterpriseValueMultiple,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,inventoryTurnover,assetTurnover,currentRatio,quickRatio,debtRatio,debtEquityRatio,interestCoverage,Revenue per Share,Book Value per Share,Market Cap,Enterprise Value,PE ratio,PFCF ratio,EV to Sales,Enterprise Value over EBITDA,Earnings Yield,Debt to Equity,Debt to Assets,ROIC,Working Capital,ROE,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth,Asset Growth,Book Value per Share Growth,Debt Growth,Sector,2015 PRICE VAR [%],Class
DG,5811623250.0,0.0925,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,88984000.0,520197135.2,135910625.0,414820319.0,412967495.5,3.17,3.17,0.0,0.3105,0.117,0.0981,0.059,0.055,976678204.7,704315387.1,505566000.0,0.0,448755875.0,0.0,243529375.0,1679544766.0,10867524000.0,431050863.6,44812500.0,925910625.0,1354699625.0,2818754000.0,5465331000.0,3681276750.0,257066361.9,274576875.0,770537959.3,-249978000.0,367551375.0,3.220970583,0.002559596,1.584446219,0.058564112,0.294875,0.1898,0.1258,7.0722,1.610685838,1.769,0.279014399,0.2594,0.5218,18.4580625,54.2116,16.731,8118979393.0,8684481125.0,17.7666,18.8819,1.1626,9.9261,0.0563,0.5218,0.2594,0.1258,554673000,0.1898,0.0689,0.0566,0.0489,0.0761,0.1045,0.0722,0.7152,0.0482,0.115,0.0168,Consumer Defensive,2.761595491,1
TAP,4146300000.0,-0.0142,2493300000.0,1653000000.0,0.0,818209625.0,1392664375.0,164700000.0,103553750.0,520197135.2,69000000.0,414820319.0,412967495.5,2.78,2.76,1.48,0.3987,0.251,0.1756,0.124,0.2502,976678204.7,704315387.1,624600000.0,0.0,448755875.0,621700000.0,226200000.0,1577100000.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,3170300000.0,6094000000.0,3681276750.0,257066361.9,274576875.0,770537959.3,-250700000.0,367551375.0,24.37507202,0.021837709,14.86521328,0.123965946,0.294875,0.0654,0.0087,17.9844,0.296585861,0.678,0.536066067,0.2268,0.4032,5.0207,22.4246,41.476125,8118979393.0,8684481125.0,26.8058,13.2846,3.5658,14.2026,0.0373,0.4032,0.2268,0.0087,-280857000,0.0654,-0.0045,-0.1282,-0.3825,-0.094,-0.1032,0.1025,0.1178,-0.1027,-0.0956,-0.1657,Consumer Defensive,29.9029348,1
SYY,5811623250.0,0.0474,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,1.59,1.58,1.14,0.1759,0.046,0.0344,0.02,0.0214,976678204.7,704315387.1,558458000.0,0.0,448755875.0,719095625.0,243529375.0,1679544766.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,2733082000.0,7722981625.0,3681276750.0,257066361.9,274576875.0,770537959.3,-329093375.0,367551375.0,20.6256095,0.034726584,10.30636735,0.020025771,0.1479,0.1769,0.1155,18.6134,2.232700923,1.53,0.906022488,0.208,0.5189,12.9251,69.69345,8.988,8118979393.0,8684481125.0,23.5535,22.0467,0.5174,11.2087,0.0425,0.5189,0.208,0.1155,554673000,0.1769,0.0231,-0.0457,-0.043,-0.0614,-0.0536,-0.0124,-0.0196,0.0365,0.0203,-0.0539,Consumer Defensive,5.346119421,1
CHD,3297600000.0,0.0323,1844700000.0,1452900000.0,0.0,811700000.0,811700000.0,641200000.0,27400000.0,520197135.2,135910625.0,413900000.0,412967495.5,1.53,1.51,0.62,0.4406,0.225,0.1978,0.126,0.1425,743500000.0,652300000.0,423000000.0,0.0,423000000.0,322900000.0,243529375.0,1018100000.0,4359200000.0,431050863.6,44812500.0,905300000.0,690000000.0,1086600000.0,2257300000.0,2101900000.0,257066361.9,91200000.0,540300000.0,-70500000.0,367551375.0,24.03291583,0.016838869,14.87588952,0.125515526,0.294875,0.1969,0.1169,13.2861,0.756469077,1.125,0.82392577,0.2493,0.517,18.4580625,12.2043,7.779,8118979393.0,8684481125.0,25.7549,22.6633,3.3983,15.0725,0.0388,0.517,0.2493,0.1169,112800000,0.1969,0.0104,0.0428,0.0305,0.0494,0.0737,0.0815,0.0862,0.0234,-0.0624,0.3527,Consumer Defensive,10.79263601,1
BG,5811623250.0,-0.0682,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,3.2,3.17,1.28,0.0459,0.03,0.0194,0.008,0.0102,976678204.7,704315387.1,668219250.0,0.0,448755875.0,719095625.0,243529375.0,1679544766.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,3334118750.0,7722981625.0,3681276750.0,257066361.9,274576875.0,770537959.3,-329093375.0,367551375.0,22.77436305,0.015943664,9.481255513,0.009009639,0.0515,0.061,0.0443,10.0724,2.232700923,1.503,0.407284007,0.2426,0.6157,3.2017,69.69345,41.476125,8118979393.0,8684481125.0,28.4094,22.6799,0.2921,9.7175,0.0352,0.6157,0.2426,0.0443,554673000,0.061,-0.0504,-0.2937,-0.2256,1.0304,1.0382,-0.3712,-0.5126,-0.1997,-0.1289,-0.3368375,Consumer Defensive,-23.42210974,0
PBH,597381000.0,-0.0367,261830000.0,335551000.0,0.0,133449000.0,146935000.0,188616000.0,68642000.0,101748000.0,29133000.0,72615000.0,72615000.0,1.41,1.39,0.0,0.5617,0.308,0.2852,0.122,0.1822,183876000.0,170390000.0,28331000.0,0.0,28331000.0,65050000.0,65586000.0,177185000.0,1795663000.0,48286000.0,0.0,84358000.0,934414000.0,934414000.0,1232303000.0,563360000.0,257066361.9,13486000.0,111582000.0,-2761000.0,108821000.0,3.220970583,0.002559596,5.235838282,0.12155559,0.294875,0.1289,0.07,9.4983,0.332679907,2.1,1.10696081,0.5204,1.6586,2.4823,11.568,10.909,1411554878.0,2317637878.0,19.3262,12.9315,3.8797,12.6044,0.0517,1.6586,0.5204,0.07,92827000,0.1289,-0.0238,-0.1053,-0.017,0.1085,0.093,-0.1891,-0.1455,0.0321,0.1557,-0.0376,Consumer Defensive,49.60767152,1
BIG,5124755000.0,-0.0168,2893247664.0,2007369000.0,0.0,818209625.0,1392664375.0,230110000.0,3293000.0,210810000.0,85515000.0,125295000.0,125295000.0,2.18,2.16,0.0,0.3917,0.062,0.0418,0.024,0.0197,316299000.0,214103000.0,68629000.0,0.0,68629000.0,0.0,243529375.0,1121061000.0,1739599000.0,365772000.0,0.0,577447000.0,77000000.0,77000000.0,838172000.0,901427000.0,8371000.0,102196000.0,198334000.0,-97526000.0,100808000.0,3.220970583,0.002559596,0.460415619,0.024448974,0.1125,0.139,0.1315,5.5917,2.232700923,1.941,0.118849003,0.0443,0.0854,18.4580625,69.69345,15.44,1501585606.0,1509956606.0,11.7982,14.8955,0.2946,4.7738,0.0848,0.0854,0.0443,0.1315,543614000,0.139,-0.023,-0.2824,-0.2619,-0.2926,-0.2635,-0.2945,-0.3314,-0.008,0.1791,-0.3368375,Consumer Defensive,-0.227297736,0
STZ,4867700000.0,0.435875,2876000000.0,1991700000.0,0.0,818209625.0,1196000000.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,5.34,5.24,0.0,0.4092,0.551,0.5188,0.328,0.1238,976678204.7,704315387.1,63900000.0,0.0,63900000.0,626200000.0,243529375.0,1679544766.0,11956184656.0,295200000.0,44812500.0,925910625.0,1354699625.0,3334118750.0,7722981625.0,3681276750.0,257066361.9,155300000.0,770537959.3,-223500000.0,367551375.0,3.220970583,0.002559596,2.401223515,0.322629035,0.294875,0.3776875,0.0387,3.019,0.34034862,1.356,0.34067236,0.4909,1.4094,7.814,25.8708,26.475,8118979393.0,8684481125.0,7.7541,25.2964,4.593,8.3398,0.129,1.4094,0.4909,0.0387,554673000,0.37735,0.5262125,1.2574875,0.5217,1.5229,1.485725,0.4852,0.2195,0.48485,0.41255,0.4848625,Consumer Defensive,47.19279043,1
SFM,2967424000.0,0.2172,2082221000.0,885203000.0,0.0,677018000.0,685492000.0,199711000.0,25063000.0,174106000.0,66414000.0,107692000.0,107692000.0,0.72,0.7,0.0,0.2983,0.087,0.0671,0.036,0.0183,259531000.0,199169000.0,130513000.0,0.0,130513000.0,14091000.0,142793000.0,334129000.0,1369073000.0,112877000.0,36882000.0,220840000.0,370173000.0,407055000.0,683684000.0,685389000.0,257066361.9,60362000.0,181218000.0,-126771000.0,54447000.0,29.84733508,0.0,20.9473202,0.03629141,0.1895,0.1571,0.1184,22.7346,2.167469521,1.513,0.654790799,0.2973,0.5939,7.9467,19.8157,4.577,4975359331.0,5251901331.0,45.7778,51.7294375,1.7699,20.2361,0.0218,0.5939,0.2973,0.1184,113289000,0.1571,0.2205,0.6424,0.4316,1.0982,0.8947,0.1285,-0.2655,0.1677,0.1994,-0.0551,Consumer Defensive,-21.84009467,0
AVP,5811623250.0,-0.0999,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,294800000.0,103553750.0,156700000.0,135910625.0,-254541975.0,-254719825.8,-0.88,-0.88,0.24,0.6068,0.057,0.0347,-0.051,0.0326,434900000.0,265500000.0,668219250.0,0.0,448755875.0,515600000.0,243529375.0,1679544766.0,5596800000.0,431050863.6,44812500.0,925910625.0,1354699625.0,2550400000.0,5291500000.0,289800000.0,257066361.9,169400000.0,359800000.0,-110600000.0,249200000.0,16.20936225,0.028220362,16.71667475,-0.050810669,-0.179125,-0.2426125,0.0703,9.1298,1.36649514,1.427,0.676229508,0.4557,2.428325,2.4403,17.6018,0.667,4081416676.0,5695416676.0,0.0,16.3722,0.7447,13.0959,-0.0937,2.428325,0.4557,0.0703,554673000,-0.24205,-0.1283,-0.0235,-0.3534,-1.4557,-1.255675,-0.3282,-0.3057,-0.1379,-0.35185,-0.0626,Consumer Defensive,-54.5490474,0
HMHC,1372316000.0,-0.0046,824043000.0,548273000.0,0.0,612535000.0,633684000.0,-85411000.0,18245000.0,-105249000.0,6242000.0,-111491000.0,-111491000.0,-0.79,-0.79,0.0,0.3995,0.17,-0.0634,-0.081,0.3089,232773000.0,-87004000.0,456581000.0,5000000.0,448755875.0,255669000.0,183961000.0,1201640000.0,2990648000.0,131355000.0,44812500.0,450631000.0,175625000.0,243125000.0,1230968000.0,1759680000.0,-168994603.1,274576875.0,491043000.0,-67145000.0,367551375.0,16.20936225,0.0,15.22479845,-0.08124295,-0.1254,-0.0634,-0.0286,7.4958,0.458869115,2.667,2.216922493,0.0813,0.1382,-4.7686,9.7608,12.516,2930050034.0,2429830034.0,0.0,6.8689,1.7706,10.4386,-0.0381,0.1382,0.0813,-0.0286,554673000,-0.0634,0.0301,0.0056,-0.1,-0.0027,0.0,1.1893125,1.79425,0.0276,-0.0535,-0.0102,Consumer Defensive,5.779507165,1
POST,2411100000.0,0.435875,1789900000.0,621200000.0,0.0,459500000.0,864400000.0,-243200000.0,103553750.0,-317081113.1,-81546375.0,-254541975.0,-254719825.8,-3.54,-3.48,0.0,0.2576,-0.036,-0.1009,-0.149,0.028,-87400000.0,-243200000.0,353200000.0,0.0,353200000.0,413700000.0,243529375.0,1219000000.0,7731100000.0,225000000.0,25600000.0,519900000.0,1354699625.0,3334118750.0,5447900000.0,2283200000.0,257066361.9,155800000.0,183100000.0,-115500000.0,67600000.0,16.20936225,0.0,10.55393306,-0.14234167,-0.179125,-0.1503,-0.0221,9.5945,0.311870238,2.345,1.475091364,0.4988,1.6889,-1.3239,60.733,41.476125,1487251826.0,4990151826.0,0.0,19.4859,2.0697,0.0,-0.13175,1.6889,0.4988,-0.0221,554673000,-0.1503,0.462,-1.1198125,-1.018,-1.4557,-1.255675,0.5361,-0.2176,0.48485,0.2549,0.4848625,Consumer Defensive,44.36125021,1
EL,5811623250.0,0.0773,2158200000.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,59400000.0,520197135.2,135910625.0,414820319.0,412967495.5,3.12,3.06,0.78,0.8032,0.202,0.1669,0.11,0.0934,976678204.7,704315387.1,668219250.0,0.0,448755875.0,719095625.0,243529375.0,1679544766.0,7868800000.0,431050863.6,18400000.0,925910625.0,1324700000.0,1343100000.0,3999400000.0,3681276750.0,-168994603.1,274576875.0,770537959.3,-329093375.0,367551375.0,22.37236939,0.011203267,13.49055419,0.109774998,0.2819,0.3124,0.1898375,9.1107,1.39396096,2.346,1.46273156,0.1707,0.3484,18.4580625,28.4019,9.982,8118979393.0,8684481125.0,23.8013,27.9797,2.5655,12.7,0.042,0.3484,0.1707,0.1898375,554673000,0.3124,0.0803,0.1788,0.1976,0.1807,0.1863,0.2519,0.3393,0.1013,0.1771,-0.0009,Consumer Defensive,17.93082903,1
PPC,5811623250.0,0.0205,2893247664.0,1393995000.0,0.0,188594000.0,190880000.0,660809250.0,82097000.0,520197135.2,135910625.0,414820319.0,412967495.5,2.75,2.74,0.0,0.1624,0.156,0.138,0.083,0.1056,976678204.7,704315387.1,576143000.0,0.0,448755875.0,384140000.0,243529375.0,1679544766.0,3091718000.0,404348000.0,262000.0,719557000.0,3980000.0,4242000.0,894917000.0,2193895000.0,-168994603.1,155824000.0,770537959.3,-160335000.0,367551375.0,9.275272764,0.0,5.356758272,0.082910141,0.294875,0.3244,0.1898375,10.735,2.232700923,2.582,1.334547506,0.0014,0.0019,14.4305,33.1437,8.471,8118979393.0,8162557993.0,12.2618,9.6348,0.951,6.0891,0.0816,0.0019,0.0014,0.1898375,554673000,0.3244,0.5262125,0.7929,0.826,0.295,0.2972,0.2142,0.142,-0.0254,0.41255,-0.3368375,Consumer Defensive,-17.34460578,0
DLTR,5811623250.0,0.0603,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,15400000.0,520197135.2,135910625.0,414820319.0,412967495.5,2.74,2.72,0.0,0.3558,0.148,0.1237,0.076,0.0591,976678204.7,704315387.1,267700000.0,0.0,267700000.0,0.0,243529375.0,1378500000.0,2771900000.0,393900000.0,12800000.0,686300000.0,757000000.0,769800000.0,1601200000.0,1170700000.0,257066361.9,190500000.0,770537959.3,-329093375.0,367551375.0,3.220970583,0.002559596,0.883209791,0.076106782,0.294875,0.3776875,0.1898375,7.813,2.232700923,2.009,0.390062655,0.2777,0.6576,18.4580625,37.6767,5.626,8118979393.0,8684481125.0,18.1314,22.3189,1.3826,9.3434,0.0552,0.6576,0.2777,0.1898375,554673000,0.37735,0.0517,-0.0122,0.0546,-0.0365,0.0148,0.1707,0.2687,0.0072,-0.2333,0.4848625,Consumer Defensive,9.765462538,1
GNC,2655006000.0,0.0108,1674766000.0,980240000.0,0.0,554882000.0,544942000.0,435298000.0,46708000.0,392804000.0,135910625.0,255872000.0,255872000.0,2.83,2.81,0.64,0.3692,0.187,0.1655,0.096,0.0879,495849000.0,439512000.0,133834000.0,0.0,133834000.0,136361000.0,243529375.0,876343000.0,2677800000.0,129064000.0,4740000.0,240343000.0,1337638000.0,1342378000.0,1921757000.0,756043000.0,257066361.9,56337000.0,303785000.0,-70455000.0,233330000.0,15.68844298,0.014321788,11.06325773,0.096373417,0.2946,0.3384,0.1179,4.7536,0.991487788,3.646,1.124205823,0.5013,1.7755,9.4098,29.3394,8.355,4172982483.0,5381526483.0,16.5936,18.2126,2.0269,10.8532,0.0603,1.7755,0.5013,0.1179,554673000,0.3384,-0.0103,-0.0456,-0.0471,-0.0345,0.0291,0.2687,0.2333,-0.0228,-0.0116,-0.0035,Consumer Defensive,-31.97878446,0
DF,5811623250.0,0.054,2893247664.0,1673463000.0,0.0,818209625.0,1392664375.0,8553000.0,61019000.0,-52392000.0,-32096000.0,-20296000.0,-20296000.0,-0.22,-0.22,0.28,0.1761,0.018,0.0009,-0.002,0.0033,172924000.0,8627000.0,16362000.0,0.0,16362000.0,719095625.0,243529375.0,1180060000.0,2769636000.0,431050863.6,698000.0,794451000.0,916481000.0,917179000.0,2142318000.0,627318000.0,257066361.9,164297000.0,152946000.0,-121792000.0,31154000.0,16.20936225,0.015874029,14.95080799,-0.002135703,-0.013,-0.0324,0.0027,24.3218125,2.232700923,1.485,0.961660316,0.3312,1.4621,0.1414,69.69345,6.68,1818284759.0,2719101759.0,0.0,51.7294375,0.2861,15.7243,-0.0114,1.4621,0.3312,0.0027,385609000,-0.0324,-0.0977,-0.9911,-0.9346,-1.025,-1.0254,1.1893125,1.0647,-0.0116,-0.1229,0.0222,Consumer Defensive,-8.073796827,0
HLF,4958600000.0,0.0276,982900000.0,2153408831.0,0.0,818209625.0,1392664375.0,513500000.0,91700000.0,421300000.0,112600000.0,308700000.0,308700000.0,1.79,1.7,0.15,0.8018,0.122,0.1035,0.062,0.0681,606200000.0,513000000.0,645400000.0,0.0,448755875.0,83600000.0,243529375.0,1393400000.0,2355000000.0,72400000.0,44812500.0,874800000.0,1354699625.0,1791800000.0,2689400000.0,-334400000.0,257066361.9,93200000.0,511400000.0,-173700000.0,337700000.0,10.53939099,0.009343755,9.222550313,0.062255475,0.294875,-0.2426125,0.1898375,13.6057,2.105562633,1.593,0.833333333,0.7608,-1.436475,5.5943,28.7289,-1.937,3460854986.0,4607254986.0,10.5307,9.6343,0.9291,7.6002,0.095,-1.436475,0.7608,0.1898375,518600000,-0.24205,0.0295,-0.3098,-0.3016,-0.4148,-0.3035,-0.3383,-0.4607,-0.048,-0.35185,0.4848625,Consumer Defensive,42.68226801,1
TWNK,554695000.0,0.06185,320763000.0,233932000.0,0.0,90983000.0,114465000.0,119467000.0,37447000.0,77197000.0,0.0,22231000.0,77197000.0,0.77,0.75,0.0,0.4217,0.137,0.2067,0.051,0.0342,74043000.0,114644000.0,72557500.0,0.0,84388500.0,42400000.0,1758930.0,275370000.0,1089263000.0,25105673.72,2798000.0,121802000.0,73960000.0,172970500.0,588619000.0,345400000.0,4745816.0,7113000.0,108329000.0,-54728000.0,12265000.0,16.20936225,0.002559596,10.55393306,0.056318405,0.0558,0.07795,0.0425,3.3761,0.501582196,2.005,1.427704052,0.1711,0.3893,1.3205,11.4906,10.419,420000000.0,418694974.0,0.0,0.9981,2.5536,11.0015,-0.0246,0.3893,0.1711,0.0425,97410000,0.078,0.0722,0.0655,0.061,0.0591,0.0963,0.00735,-0.0882,0.0622,0.0371,0.0,Consumer Defensive,4.166662527,1
BUD,5811623250.0,0.0895,2893247664.0,2153408831.0,0.0,818209625.0,1392664375.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,5.34,5.24,1.55,0.6015,0.38,0.3084,0.196,0.2129,976678204.7,704315387.1,668219250.0,5000000.0,448755875.0,719095625.0,243529375.0,1679544766.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,3334118750.0,7722981625.0,3681276750.0,4745816.0,274576875.0,770537959.3,-329093375.0,367551375.0,16.57395373,0.048446581,11.45998084,0.195822621,0.294875,0.1844,0.0827,15.8889,0.330150824,0.681,0.537783005,0.3586,1.023,5.1884,29.2709,31.08,8118979393.0,1148673600.0,19.9149,18.0197,2.2776,10.0823,0.0502,1.023,0.3586,0.0827,-280857000,0.1844,0.1057,-0.2542,-0.2608,-0.3597,-0.3663,0.0202,-0.0224,0.0062,-0.0085,0.0406,Consumer Defensive,15.55724048,1
CHGG,304834000.0,0.1927,210985000.0,93849000.0,21775625.0,114152000.0,158983000.0,-65134000.0,317000.0,-64572000.0,186000.0,-64758000.0,-64758000.0,-0.78,-0.78,0.0,0.3079,0.056,-0.2108,-0.2,0.0285,17051000.0,-64255000.0,56117000.0,5000000.0,89463000.0,14396000.0,0.0,110814000.0,318127000.0,10945000.0,0.0,66719000.0,0.0,0.0,71084000.0,247043000.0,-89463000.0,81306000.0,68475000.0,-59778000.0,8697000.0,16.20936225,0.0,21.24082482,-0.18782313,-0.179125,-0.2426125,-0.1088625,0.0,0.958214801,1.661,1.55666302,0.0,0.0,-11.0748375,3.6637,2.969,579399955.2,489936955.2,0.0,51.7294375,1.6072,25.603525,-0.1129,0.0,0.0,-0.1088625,44095000,-0.24205,0.1656,-0.2503,-0.2764,0.5912,0.8971,0.0749,1.311,-0.0282,-0.35185,0.0,Consumer Defensive,-3.857142585,0
AGRO,722966000.0,0.1215,605325000.0,117641000.0,0.0,131559000.0,119582000.0,-1941000.0,86472000.0,21651000.0,10535000.0,11116000.0,11116000.0,0.092,0.091,0.0,0.1627,0.34,0.1496,0.015,-0.2553,245797000.0,108123000.0,113795000.0,0.0,113795000.0,215116000.0,117106000.0,519248000.0,1646164000.0,85491000.0,44812500.0,332257000.0,491324000.0,698506000.0,868937000.0,769638000.0,4745816.0,137674000.0,120151000.0,-304704000.0,-184553000.0,29.84733508,0.0,6.429181045,0.01537555,0.0094,0.0144,-0.0009,6.4123,0.439182244,1.563,0.989929482,0.4243,0.9076,1.2504,5.9385,6.322,872320000.0,1148673600.0,58.8168125,0.0,2.2776,10.0823,0.0115,0.9076,0.4243,-0.0009,186991000,0.0144,-0.0722,0.6944,-1.018,1.4304,1.434,0.177,-1.0623,-0.0382,-0.0956,0.0581,Consumer Defensive,54.01002422,1
CASY,5811623250.0,0.0813,2893247664.0,1222016000.0,0.0,818209625.0,988457000.0,233559000.0,39915000.0,193644000.0,66824000.0,126820000.0,126820000.0,3.3,3.26,0.72,0.1559,0.047,0.0298,0.016,0.0011,364719000.0,233559000.0,121641000.0,0.0,121641000.0,25841000.0,204833000.0,389558000.0,2304876000.0,250807000.0,553000.0,390889000.0,853642000.0,854195000.0,1601612000.0,703264000.0,257066361.9,131160000.0,314160000.0,-305305000.0,8855000.0,3.220970583,0.002559596,2.674066884,0.016175494,0.0713,0.1803,0.0814,24.3218125,2.232700923,0.997,0.377298926,0.3706,1.2146,5.8514,69.69345,18.272,2642588620.0,3375142620.0,20.8061,51.7294375,0.4305,9.2541,0.0481,1.2146,0.3706,0.0814,-1331000,0.1803,0.1409,0.1744,0.1744,0.2216,0.2177,0.0972,1.5739,0.1581,0.1803,0.1734,Consumer Defensive,36.5299008,1
MGPI,313403000.0,-0.0305,284972000.0,28431000.0,0.0,20101000.0,11812000.0,16619000.0,816000.0,25940000.0,2265000.0,23675000.0,22843000.0,1.32,1.32,0.05,0.0907,0.125,0.0854,0.073,0.0283,39081000.0,26756000.0,5641000.0,0.0,5641000.0,32672000.0,34441000.0,82245000.0,160215000.0,19409000.0,2613000.0,30748000.0,7286000.0,9899000.0,55850000.0,104365000.0,4258000.0,12325000.0,15812000.0,-6948000.0,8864000.0,11.21434736,0.0034162,7.124348758,0.075541715,0.2052,0.2268,0.0821,9.0373,1.956140187,2.675,1.246032262,0.0618,0.0948,18.4580625,18.1096,6.031,279802913.0,284060913.0,12.0152,30.9647,0.9064,7.2685,0.0832,0.0948,0.0618,0.0821,51497000,0.2268,0.3386,1.2574875,1.1228,1.5229,1.485725,-0.086,-0.2009,0.0587,0.3194,-0.3368375,Consumer Defensive,71.62432049,1
EDU,1138887000.0,0.1865,451669000.0,687218000.0,0.0,493272000.0,493272000.0,193946000.0,0.0,241746000.0,26042000.0,215704000.0,215704000.0,1.38,1.37,0.35,0.6034,0.251,0.2123,0.189,0.2903,285437000.0,241746000.0,372081000.0,5000000.0,448755875.0,7828000.0,22366000.0,1233675000.0,1603545000.0,8590000.0,0.0,576065000.0,0.0,0.0,577787000.0,1025758000.0,4745816.0,43691000.0,361345000.0,-30757000.0,330588000.0,18.59395909,0.013582357,15.35495521,0.189398948,0.2443,0.2103,0.1898375,24.3218125,0.71023077,2.142,1.776395025,0.0,0.0,0.0,7.299,6.574,8118979393.0,1148673600.0,19.3841,12.6257,2.2776,10.0823,0.0516,0.0,0.0,0.1898375,554673000,0.2103,0.1938,0.5944,0.5824,0.5829,0.5682,0.274,0.4653,0.1848,0.1944,0.0,Consumer Defensive,56.77193254,1
TSN,5811623250.0,0.0933,2893247664.0,2153408831.0,0.0,818209625.0,1255000000.0,660809250.0,103553750.0,520197135.2,135910625.0,414820319.0,412967495.5,2.48,2.37,0.3,0.0714,0.051,0.037,0.023,0.0145,976678204.7,704315387.1,438000000.0,0.0,438000000.0,719095625.0,243529375.0,1679544766.0,11956184656.0,431050863.6,44812500.0,925910625.0,1354699625.0,3334118750.0,7722981625.0,3681276750.0,257066361.9,274576875.0,770537959.3,-329093375.0,367551375.0,14.87881667,0.00809005,10.83678335,0.022990953,0.1144,0.0972,0.0439,12.3395,1.5687093,1.638,0.55886226,0.3414,0.9199,10.5455,69.69345,25.113,8118979393.0,8684481125.0,15.6653,25.1885,0.5695,11.136,0.0638,0.9199,0.3414,0.0439,554673000,0.0972,0.1387,0.045,0.04,0.1105,0.0973,-0.1035,-0.2778,0.48485,0.41255,0.4848625,Consumer Defensive,34.85148736,1
MKC,4243200000.0,0.0291,2513000000.0,1730200000.0,0.0,818209625.0,1127200000.0,603000000.0,49700000.0,520197135.2,135910625.0,408500000.0,408500000.0,3.37,3.34,1.48,0.4078,0.167,0.1424,0.096,0.0877,706800000.0,604100000.0,77300000.0,0.0,77300000.0,493600000.0,243529375.0,1416200000.0,4414300000.0,372100000.0,44812500.0,925910625.0,1014100000.0,1284900000.0,2604900000.0,1809400000.0,257066361.9,102700000.0,503600000.0,-131600000.0,367551375.0,21.48935461,0.02191743,13.96406531,0.096271682,0.294875,0.2258,0.1081,6.1023,0.961239608,1.262,0.508823529,0.2911,0.7101,12.1549,32.8562,14.011,8118979393.0,8684481125.0,21.9318,25.6588,2.5341,15.2132,0.0456,0.7101,0.2911,0.1081,294200000,0.2258,0.0387,0.093,0.0954,0.1167,0.1463,0.0825,0.0114,-0.008,-0.0501,0.042,Consumer Defensive,18.62010177,1
HAIN,2107822000.0,0.2151,1579540000.0,528282000.0,0.0,279510000.0,311536000.0,216746000.0,24366000.0,199530000.0,69608000.0,129922000.0,129922000.0,1.33,1.3,0.0,0.2506,0.129,0.1062,0.062,0.0679,272118000.0,223896000.0,123751000.0,0.0,123751000.0,287915000.0,243529375.0,803603000.0,2965317000.0,239162000.0,44812500.0,424164000.0,767827000.0,867923000.0,1345450000.0,1619867000.0,257066361.9,48222000.0,184768000.0,-41611000.0,143157000.0,29.84733508,0.0,19.21499313,0.061638032,0.1883,0.0802,0.0538,7.3903,0.710825183,1.895,0.970534982,0.2927,0.5358,9.1889,21.5634,16.572,4447165433.0,5191337433.0,33.3609,30.2966,2.4629,19.0775,0.03,0.5358,0.2927,0.0538,379439000,0.0802,0.1125,0.3212,0.2434,0.1331,0.0726,0.5275,1.79425,0.313,0.2737,0.3033,Consumer Defensive,-29.06568254,0
